UserID,ProductID,Rating,ReviewCount,Category,Brand,Name,Price,ImageURL,Description,Tags
89.0,15.0,5.0,1,"premium, beauty, premium, facial, skincare, premium, value, sizes, sets",peter thomas roth,100 value peter thomas roth thermal therapy duo skincare kit,898,https://i5.walmartimages.com/asr/ecd851ef-6ca7-4fa8-a2e2-e8ef008a3096.1eec4055ad879f5626c2e9a75f07c9ab.jpeg,,"premium, beauty, premium, facial, skincare, premium, value, sizes, sets, peter, thomas, roth,"
74.0,3.0,3.0,4,"beauty, makeup, nails",duri,toms of maine fluoride whitening toothpaste fresh mint 24 pc,916,https://i5.walmartimages.com/asr/e6cda981-43d1-4444-ba86-f7181f28703d_1.c61c41c5812b225f9071d2c603179e30.jpeg,toms maine fluoride whitening toothpaste fresh mint 24 pc,"beauty, makeup, nails, duri, toms, maine, fluoride, whitening, toothpaste, fresh, mint, 24, pc"
4.0,97.0,4.3,243,"arts, crafts, sewing, crafting, fabric, apparel, crafting, heat, press, machines",rit,rit dye liquid 8oz emerald,980,https://i5.walmartimages.com/asr/2ebe0487-27d5-4c97-ae57-126796144fd9_1.621fadaa855ef86b6c17302c0994b3b4.jpeg,versatile easy use non toxic liquid dye ready deliver vibrant color type fabric fabric blend including cotton linen silk wool rayon ramie nylon perfect rejuvenating faded clothing changing color apparel shoes accessories coordinating home décor hiding laundry accidents looking create unique rit tie dyeing clothing décor decades perfect tool create ombré dip dyed marbled shibori pattern dye wood wicker paper cork plus pre mixed concentrated liquid use little lot depending project flexibility save time rescuing faded jeans creating costume decorating party need washing machine plastic container stainless steel sink started 500 color recipes available rits website certain find right color needs deliver vibrant color type fabric fabric blend including cotton linen silk wool rayon ramie nylon dye color wood wicker paper cork perfect rejuvenating faded clothing changing color apparel shoes accessories coordinating home décor hiding laundry accidents creative create unique easy dye technique like ombré dip dyed marbled shibori tie dye pattern 500 color recipes available website certain find right color needs dyeing fabric 35 polyester acrylic acetate use rit dyemore synthetic fiber dye instead,"arts, crafts, sewing, crafting, fabric, apparel, crafting, heat, press, machines, rit, versatile, easy, use, non, toxic, liquid, dye, ready, deliver, vibrant, color, type, fabric, fabric, blend, including, cotton, linen, silk, wool, rayon, ramie, nylon, perfect, rejuvenating, faded, clothing, changing, color, apparel, shoes, accessories, coordinating, home, décor, hiding, laundry, accidents, looking, create, unique, rit, tie, dyeing, clothing, décor, decades, perfect, tool, create, ombré, dip, dyed, marbled, shibori, pattern, dye, wood, wicker, paper, cork, plus, pre, mixed, concentrated, liquid, use, little, lot, depending, project, flexibility, save, time, rescuing, faded, jeans, creating, costume, decorating, party, need, washing, machine, plastic, container, stainless, steel, sink, started, 500, color, recipes, available, rits, website, certain, find, right, color, needs, deliver, vibrant, color, type, fabric, fabric, blend, including, cotton, linen, silk, wool, rayon, ramie, nylon, dye, color, wood, wicker, paper, cork, perfect, rejuvenating, faded, clothing, changing, color, apparel, shoes, accessories, coordinating, home, décor, hiding, laundry, accidents, creative, create, unique, easy, dye, technique, like, ombré, dip, dyed, marbled, shibori, tie, dye, pattern, 500, color, recipes, available, website, certain, find, right, color, needs, dyeing, fabric, 35, polyester, acrylic, acetate, use, rit, dyemore, synthetic, fiber, dye, instead"
13.0,56.0,4.2,53,"beauty, beauty, holiday, gifts, hair, care, holiday, deals, gift, guide, hair, care, consumables, holiday, gift, guide",splat,splat hair chalk sugar plum,996,https://i5.walmartimages.com/asr/4934021f-2f2a-442f-8112-90ff1634babf_1.38c9adbc6d046d802bc8e296359bde8b.jpeg,simply beautiful pastel colors splat hair chalk beautiful way add pastel color highlights hair chalk slides dry instantly adds right touch color designed compact fit comfortably palm hand easy hold apply hair result soft color easy brush curl style application love new product excited try cruelty free non toxic vegan easily washes shampoo 1 compact box,"beauty, beauty, holiday, gifts, hair, care, holiday, deals, gift, guide, hair, care, consumables, holiday, gift, guide, splat, simply, beautiful, pastel, colors, splat, hair, chalk, beautiful, way, add, pastel, color, highlights, hair, chalk, slides, dry, instantly, adds, right, touch, color, designed, compact, fit, comfortably, palm, hand, easy, hold, apply, hair, result, soft, color, easy, brush, curl, style, application, love, new, product, excited, try, cruelty, free, non, toxic, vegan, easily, washes, shampoo, 1, compact, box"
72.0,5.0,4.7,6,"beauty, makeup, eye, makeup, eyeliner, pencil, eyeliner",kokie cosmetics,kokie professional velvet smooth eyeliner gilded gold 004 oz,724,https://i5.walmartimages.com/asr/70483e0a-6c5a-4c06-802f-b236ae363862_1.7be9c5544df01a3a401c4863069244e3.jpeg,ah pencil eyeliners tried true staple taken loved pencil given kokie treatment kokie professional velvet smooth eyeliner gilded gold oz butter soft glides smooth lasts day kokie professional velvet smooth eyeliner gilded gold oz super rich color transfer run waterproof power confidently apply waterline softer eye try blending eyeliner small brush precise application use pencil sharpener kokie professional velvet smooth eyeliner gilded gold oz tip professional velvet smooth eyeliner waterproof intense color payoff velvety smooth long lasting easy application,"beauty, makeup, eye, makeup, eyeliner, pencil, eyeliner, kokie, cosmetics, ah, pencil, eyeliners, tried, true, staple, taken, loved, pencil, given, kokie, treatment, kokie, professional, velvet, smooth, eyeliner, gilded, gold, oz, butter, soft, glides, smooth, lasts, day, kokie, professional, velvet, smooth, eyeliner, gilded, gold, oz, super, rich, color, transfer, run, waterproof, power, confidently, apply, waterline, softer, eye, try, blending, eyeliner, small, brush, precise, application, use, pencil, sharpener, kokie, professional, velvet, smooth, eyeliner, gilded, gold, oz, tip, professional, velvet, smooth, eyeliner, waterproof, intense, color, payoff, velvety, smooth, long, lasting, easy, application"
9.0,84.0,4.3,7,"personal, care, oral, care, oral, accessories, oral, accessories",anself,tongue scraper reusable portable stainless steel oral tongue cleaner brush fresher sweepers for adults kids,733,https://i5.walmartimages.com/asr/46c229c0-3d98-4e58-a513-b5b460bbdfb3_1.bee6c699dcc2c26e0a4bdc062ed8cb19.jpeg,note item ships international seller expected delivery 10 15 days note item ships international seller expected delivery 10 15 days features help remove bacteria tongue toothbrush nt reach effectively help fight refresh bad breath oral disease effectively tongue germs remove residual durable unique design easy convenient use easy light weight high quality stainless steel specifications type tongue scraper material stainless steel color silver item size cm package size 15x3x1 cm package weight 28 g package list 1 tongue scraper help remove bacteria tongue toothbrush nt reach effectively help fight refresh bad breath oral disease effectively tongue germs remove residual durable unique design easy convenient use easy light weight high quality stainless steel,"personal, care, oral, care, oral, accessories, oral, accessories, anself, note, item, ships, international, seller, expected, delivery, 10, 15, days, note, item, ships, international, seller, expected, delivery, 10, 15, days, features, help, remove, bacteria, tongue, toothbrush, nt, reach, effectively, help, fight, refresh, bad, breath, oral, disease, effectively, tongue, germs, remove, residual, durable, unique, design, easy, convenient, use, easy, light, weight, high, quality, stainless, steel, specifications, type, tongue, scraper, material, stainless, steel, color, silver, item, size, cm, package, size, 15x3x1, cm, package, weight, 28, g, package, list, 1, tongue, scraper, help, remove, bacteria, tongue, toothbrush, nt, reach, effectively, help, fight, refresh, bad, breath, oral, disease, effectively, tongue, germs, remove, residual, durable, unique, design, easy, convenient, use, easy, light, weight, high, quality, stainless, steel"
4.0,70.0,4.8,4,"personal, care, bath, body, bar, soap",ivory,ivory bar soap original 4 oz 4 bars,735,https://i5.walmartimages.com/asr/1fbe1973-0aa5-44f3-b826-adadf455186c_1.152ad4810cff78e49d50f60a80b75155.jpeg,pure floats pure clean simple lightly scented simply gets clean like soap bar soap pure heavy dyes perfumes ingredients sodium tallowate sodium palmate water sodium cocoate sodium palm kernelate glycerin sodium chloride fragrance coconut acid palm kernel acid tallow acid palm acid tetrasodium edta,"personal, care, bath, body, bar, soap, ivory, pure, floats, pure, clean, simple, lightly, scented, simply, gets, clean, like, soap, bar, soap, pure, heavy, dyes, perfumes, ingredients, sodium, tallowate, sodium, palmate, water, sodium, cocoate, sodium, palm, kernelate, glycerin, sodium, chloride, fragrance, coconut, acid, palm, kernel, acid, tallow, acid, palm, acid, tetrasodium, edta"
9.0,97.0,4.6,87,"health, foot, care, insoles",sof sole,sof sole insoles mens athlete performance fulllength gel shoe insert mens 11125,755,https://i5.walmartimages.com/asr/4333de63-fdd1-46c1-bf96-20b019612180_1.caaa2a4cc129205066e09ce70f1e697a.jpeg,sof sole insoles mens athlete performance length gel shoe insert mens 11 country origin switzerland,"health, foot, care, insoles, sof, sole, sof, sole, insoles, mens, athlete, performance, length, gel, shoe, insert, mens, 11, country, origin, switzerland"
37.0,12.0,4.4,25,"auto, tires, auto, detailing, car, care, car, wash, supplies, squeegees, scrapers",quickie,quickie homepro shower squeegee,821,https://i5.walmartimages.com/asr/76de1db7-36e5-4481-918c-5cd2d64637fb_1.17aa86e22768853ea3676d372f770f35.jpeg,quickie homepro shower squeegee lets quick work cleaning chores ideal use doors mirrors variety surfaces angled design maximum performance comfort grip handle comes patented quotno feature quickie shower squeegee simple use whisks away water quickly faster drying times handle equipped hanging feature convenient storage antimicrobial agent protection odor bacteria mold mildew quickie homepro shower squeegee bathroom squeegee works shower doors mirrors bathroom surfaces angled design comfort quotno grip hanging feature convenient storage antimicrobial agent provides continuous product protection odor causing bacteria mold mildew,"auto, tires, auto, detailing, car, care, car, wash, supplies, squeegees, scrapers, quickie, quickie, homepro, shower, squeegee, lets, quick, work, cleaning, chores, ideal, use, doors, mirrors, variety, surfaces, angled, design, maximum, performance, comfort, grip, handle, comes, patented, quotno, feature, quickie, shower, squeegee, simple, use, whisks, away, water, quickly, faster, drying, times, handle, equipped, hanging, feature, convenient, storage, antimicrobial, agent, protection, odor, bacteria, mold, mildew, quickie, homepro, shower, squeegee, bathroom, squeegee, works, shower, doors, mirrors, bathroom, surfaces, angled, design, comfort, quotno, grip, hanging, feature, convenient, storage, antimicrobial, agent, provides, continuous, product, protection, odor, causing, bacteria, mold, mildew"
23.0,37.0,1.0,1,"personal, care, sun, care, sunscreen",artnaturals,art naturals sport spf 5,858,https://i5.walmartimages.com/asr/aa5449d1-266a-4546-886e-eeec6483e172_2.6134294a3d9e549136bbf5e89ae720fb.jpeg,water resistant 80 min hawaii reef safe compliant oxybenzone free octinoxate free paraben free hypoallergenic uses helps prevent sunburn sport spf 50 lotion 6 fl oz,"personal, care, sun, care, sunscreen, artnaturals, water, resistant, 80, min, hawaii, reef, safe, compliant, oxybenzone, free, octinoxate, free, paraben, free, hypoallergenic, uses, helps, prevent, sunburn, sport, spf, 50, lotion, 6, fl, oz"
32.0,5.0,4.3,3,"personal, care, shaving, body, hair, removal, waxes, depilatory, cream",walfront,hard wax beans no strip depilatory arm leg hair removal hard wax waxing beans 100g strawberry,960,https://i5.walmartimages.com/asr/0d751342-487a-439d-8cf4-c1f1613264d0_1.e1fa87ebceb0c6c1fbaf5d3d87a8dcef.jpeg,description worry unwanted hairs depilatory wax bean good choice mild ingredient remove unwanted hairs comfortably nourish smooth tighten skin hair removal armpit arm leg body parts good product bring home features adopting natural pure ingredients ensure harmless stimulation skin hair removal add soothing ingredients natural care basis pure physical hair removal different skin types reduce skin irritation strengthen hair removal effect special produced based human body hair structure like hair length hardness better removing hair delay growth excellent grip strong stubborn hairs areas body like face arm legs underarm etc depilatory paper required heating wax bean spatula apply wax skin directly convenient use available 10 flavors choose favor specification condition 100 brand new item type hard wax beans main ingredients natural rosin mineral oil function removing unwanted hairs armpit arm legs body parts optional types chocolate lavender strawberry honey green tea rose cream tea tree chamomile black color quantity 1 x bag 100 g hard wax beans package weight approx g use 1 heat wax pellets wax heater choice heat working temperature 2 apply thin layer wax depilated area direction hair growth 3 remove wax firm action direction hair growth wax hard package include 1 x bag wax beans note 1 depilatory paper required heating wax spatula apply skin 2 black color flavour special designed men adopting natural pure ingredients ensure harmless stimulation skin hair removal add soothing ingredients natural care basis pure physical hair removal different skin types reduce skin irritation strengthen hair removal effect special produced based human body hair structure like hair length hardness better removing hair delay growth excellent grip strong stubborn hairs areas body like face arm legs underarm etc depilatory paper required heating wax bean spatula apply wax skin directly convenient use,"personal, care, shaving, body, hair, removal, waxes, depilatory, cream, walfront, description, worry, unwanted, hairs, depilatory, wax, bean, good, choice, mild, ingredient, remove, unwanted, hairs, comfortably, nourish, smooth, tighten, skin, hair, removal, armpit, arm, leg, body, parts, good, product, bring, home, features, adopting, natural, pure, ingredients, ensure, harmless, stimulation, skin, hair, removal, add, soothing, ingredients, natural, care, basis, pure, physical, hair, removal, different, skin, types, reduce, skin, irritation, strengthen, hair, removal, effect, special, produced, based, human, body, hair, structure, like, hair, length, hardness, better, removing, hair, delay, growth, excellent, grip, strong, stubborn, hairs, areas, body, like, face, arm, legs, underarm, etc, depilatory, paper, required, heating, wax, bean, spatula, apply, wax, skin, directly, convenient, use, available, 10, flavors, choose, favor, specification, condition, 100, brand, new, item, type, hard, wax, beans, main, ingredients, natural, rosin, mineral, oil, function, removing, unwanted, hairs, armpit, arm, legs, body, parts, optional, types, chocolate, lavender, strawberry, honey, green, tea, rose, cream, tea, tree, chamomile, black, color, quantity, 1, x, bag, 100, g, hard, wax, beans, package, weight, approx, g, use, 1, heat, wax, pellets, wax, heater, choice, heat, working, temperature, 2, apply, thin, layer, wax, depilated, area, direction, hair, growth, 3, remove, wax, firm, action, direction, hair, growth, wax, hard, package, include, 1, x, bag, wax, beans, note, 1, depilatory, paper, required, heating, wax, spatula, apply, skin, 2, black, color, flavour, special, designed, men, adopting, natural, pure, ingredients, ensure, harmless, stimulation, skin, hair, removal, add, soothing, ingredients, natural, care, basis, pure, physical, hair, removal, different, skin, types, reduce, skin, irritation, strengthen, hair, removal, effect, special, produced, based, human, body, hair, structure, like, hair, length, hardness, better, removing, hair, delay, growth, excellent, grip, strong, stubborn, hairs, areas, body, like, face, arm, legs, underarm, etc, depilatory, paper, required, heating, wax, bean, spatula, apply, wax, skin, directly, convenient, use"
8.0,96.0,2.3,3,"personal, care, feminine, care, carefree",carefree,carefree actifresh body shape thin to go pantiliners unscented 60 ea pack of 3,981,https://i5.walmartimages.com/asr/cbe4fe37-e6a7-4d5d-88fe-76f94d72efca_1.c5ae7509f2642dc489b438e7caef2427.jpeg,pack 3 upc 380041000468 carefreeâ acti freshâ liners super absorbent lock fluid away designed deliver ultimate freshness day thinner absorbent liner feels soft panties fibers acti freshâ liners cover bonded soft cotton like feel moves carefreeâ acti freshâ liners 8 hour odor control system feel freshness feels soft thin panty new core proven absorb 2x previous carefree body shape regular 8 hour odor control center pack 3 upc 380041000468 carefreeâ acti freshâ liners super absorbent lock fluid away designed deliver ultimate freshness day thinner absorbent liner feels soft panties fibers acti freshâ liners cover bonded soft cotton like feel moves carefreeâ acti freshâ liners 8 hour odor control system feel freshness feels soft thin panty new core proven absorb 2x previous carefree body shape regular 8 hour odor control center,"personal, care, feminine, care, carefree, carefree, pack, 3, upc, 380041000468, carefreeâ, acti, freshâ, liners, super, absorbent, lock, fluid, away, designed, deliver, ultimate, freshness, day, thinner, absorbent, liner, feels, soft, panties, fibers, acti, freshâ, liners, cover, bonded, soft, cotton, like, feel, moves, carefreeâ, acti, freshâ, liners, 8, hour, odor, control, system, feel, freshness, feels, soft, thin, panty, new, core, proven, absorb, 2x, previous, carefree, body, shape, regular, 8, hour, odor, control, center, pack, 3, upc, 380041000468, carefreeâ, acti, freshâ, liners, super, absorbent, lock, fluid, away, designed, deliver, ultimate, freshness, day, thinner, absorbent, liner, feels, soft, panties, fibers, acti, freshâ, liners, cover, bonded, soft, cotton, like, feel, moves, carefreeâ, acti, freshâ, liners, 8, hour, odor, control, system, feel, freshness, feels, soft, thin, panty, new, core, proven, absorb, 2x, previous, carefree, body, shape, regular, 8, hour, odor, control, center"
74.0,8.0,5.0,1,"household, essentials, air, fresheners, spray, air, fresheners, trigger, spray, trigger, spray",fresh products,fusion metered aerosols cotton blossom 625 oz aerosol 12carton,996,https://i5.walmartimages.com/asr/d7c404c9-d4b8-49cf-8c85-8603c96c589e_1.36c0030533b92809dfbe0f706ead7ee2.jpeg,fusing science metered aerosols natural oils superior fragrances fragrances simply smell harsh chemical overtone patented odor neutralizer ordenone encapsulates malodor molecules eliminates odors source fusions smaller particle size float air longer smell longer sprays lasts 30 days deodorize room cubic feet scent cotton blossom physical form liquid application automatic odor control capacity volume oz,"household, essentials, air, fresheners, spray, air, fresheners, trigger, spray, trigger, spray, fresh, products, fusing, science, metered, aerosols, natural, oils, superior, fragrances, fragrances, simply, smell, harsh, chemical, overtone, patented, odor, neutralizer, ordenone, encapsulates, malodor, molecules, eliminates, odors, source, fusions, smaller, particle, size, float, air, longer, smell, longer, sprays, lasts, 30, days, deodorize, room, cubic, feet, scent, cotton, blossom, physical, form, liquid, application, automatic, odor, control, capacity, volume, oz"
14.0,7.0,4.2,117,"premium, beauty, premium, beauty, tech, skin, devices, premium, hair, tech, tools, devices",hairmax,299 value hairmax lasercomb ultima 9 classic laser hair growth comb,998,https://i5.walmartimages.com/asr/408bb39b-a4ec-473b-952d-eac34d1b5d95_1.28a1bbd8d70bae263353af812786c3a0.jpeg,,"premium, beauty, premium, beauty, tech, skin, devices, premium, hair, tech, tools, devices, hairmax,"
43.0,46.0,3.0,1,"health, aromatherapy, aromatherapy",good essential,peony scented oil by good essential premium grade fragrance oil  perfect for aromatherapy soaps candles slime lotions and more,527,https://i5.walmartimages.com/asr/c1271c89-a6cf-4ba1-bfc7-37f41bca3fcd_1.5f28dd072b172928a3f9d79f2ee3701b.jpeg,10ml bottle good essential peony fragrance oil premium grade peony fragrance oil good essentials provides highest quality fragrance oil peony scented oil absolutely amazing know ll love premium grade peony fragrance oil good essentials provides highest quality fragrance oil peony scented oil absolutely amazing know ll love bottled 10ml amber glass bottle eurodropper peony oil bottled durable amber glass bottle comes euro style dropper easy dispensing oils bottled right usa add drops diffuser simply add couple drops aromatherapy diffuser steam reed fill entire room lovely peony smell perfect flavor candles soaps including slime making perfumes air fresheners home lotions cleaning products aromatherapy soap making candle making bath bombs potpourri reed diffusers,"health, aromatherapy, aromatherapy, good, essential, 10ml, bottle, good, essential, peony, fragrance, oil, premium, grade, peony, fragrance, oil, good, essentials, provides, highest, quality, fragrance, oil, peony, scented, oil, absolutely, amazing, know, ll, love, premium, grade, peony, fragrance, oil, good, essentials, provides, highest, quality, fragrance, oil, peony, scented, oil, absolutely, amazing, know, ll, love, bottled, 10ml, amber, glass, bottle, eurodropper, peony, oil, bottled, durable, amber, glass, bottle, comes, euro, style, dropper, easy, dispensing, oils, bottled, right, usa, add, drops, diffuser, simply, add, couple, drops, aromatherapy, diffuser, steam, reed, fill, entire, room, lovely, peony, smell, perfect, flavor, candles, soaps, including, slime, making, perfumes, air, fresheners, home, lotions, cleaning, products, aromatherapy, soap, making, candle, making, bath, bombs, potpourri, reed, diffusers"
2.0,46.0,2.7,69,"household, essentials, household, essentials, brand, glade, glade, air, fresheners",glade,glade plugin scented oil warmer holder 1 ct,543,https://i5.walmartimages.com/asr/607176cc-e6f1-4a47-99e8-9db928f58a75_1.f987f388a3a678db1da00de304292810.jpeg,glade plugin scented oil warmer 1 ct,"household, essentials, household, essentials, brand, glade, glade, air, fresheners, glade, glade, plugin, scented, oil, warmer, 1, ct"
3.0,92.0,4.0,528,"beauty, makeup, face, makeup, foundation, maybelline, foundation, fair, shades",maybelline,maybelline fit me shinefree  balance stick foundation natural beige 032 oz,557,https://i5.walmartimages.com/asr/b59970a4-f05a-4eb1-9928-2412b99addcf.a7645d17f847b3a04578653162c10c81.jpeg,lightweight gel foundation exclusive anti shine powder core instantly dissolves excess oil pores look minimized skin stays shine free hours oil absorbing foundation stick goes creamy blends natural matte finish medium coverage dermatologist tested allergy tested non comedogenic suitable sensitive skin fragrance free packaging vary absorbs excess oil reduces appearance shine minimizes appearance pores leaves natural matte finish skin looks perfected medium coverage lightweight gel foundation,"beauty, makeup, face, makeup, foundation, maybelline, foundation, fair, shades, maybelline, lightweight, gel, foundation, exclusive, anti, shine, powder, core, instantly, dissolves, excess, oil, pores, look, minimized, skin, stays, shine, free, hours, oil, absorbing, foundation, stick, goes, creamy, blends, natural, matte, finish, medium, coverage, dermatologist, tested, allergy, tested, non, comedogenic, suitable, sensitive, skin, fragrance, free, packaging, vary, absorbs, excess, oil, reduces, appearance, shine, minimizes, appearance, pores, leaves, natural, matte, finish, skin, looks, perfected, medium, coverage, lightweight, gel, foundation"
6.0,31.0,4.0,26,"beauty, makeup, nails",onyx professional,onyx professional moisturizing formula lavender nail polish remover 16 fl oz,580,https://i5.walmartimages.com/asr/0d67235f-3f2e-4981-975a-7720e4428936_1.da268a15205fa5efbff43121fe31b272.jpeg,lavender moisturizing salon strength formula conditions nails vitamin e grape seed oil removes nail polish nail glue nail glitter lavender scented includes 16 oz bottles comes nail file lavender moisturizing salon strength formula conditions nails vitamin e grape seed oil removes nail polish nail glue nail glitter lavender scented includes 16 oz bottles comes nail file free parabens tested animals,"beauty, makeup, nails, onyx, professional, lavender, moisturizing, salon, strength, formula, conditions, nails, vitamin, e, grape, seed, oil, removes, nail, polish, nail, glue, nail, glitter, lavender, scented, includes, 16, oz, bottles, comes, nail, file, lavender, moisturizing, salon, strength, formula, conditions, nails, vitamin, e, grape, seed, oil, removes, nail, polish, nail, glue, nail, glitter, lavender, scented, includes, 16, oz, bottles, comes, nail, file, free, parabens, tested, animals"
1.0,43.0,4.4,3454,"personal, care, feminine, care, feminine, care",kotex,u by kotex click compact tampons super plus absorbency unscented 18 count,590,https://i5.walmartimages.com/asr/2eca75fe-ca0a-454d-b930-c43a76ff016f.926cfda1d4ed2a1efe6ad85dae5179ae.jpeg,sized period protection comfortable compact tampon u kotex click super plus tampons allow discreetly carry purse pocket small size big protection tampons compact size tampon easy pull lower half tampon hear lock insert click tampons designed smooth tip comfortable quick easy insertion tampon expands fully covered help stop leaks super plus absorbency unscented tampons natural rubber latex fragrance free absorb 12 15 grams fluid available regular super absorbencies need additional coverage use u kotex barely liners backup kotex click super plus tampons capture absorb fluid powerful period protection direction designed comfort click tampons smooth tip quick easy comfortable insertion unscented tampon expands moves coverage helping prevent leaks small compact discreetly carry purse pocket transform sized tampon easy step super plus absorbency individually wrapped u kotex feminine products fsa eligible packaging vary image shown,"personal, care, feminine, care, feminine, care, kotex, sized, period, protection, comfortable, compact, tampon, u, kotex, click, super, plus, tampons, allow, discreetly, carry, purse, pocket, small, size, big, protection, tampons, compact, size, tampon, easy, pull, lower, half, tampon, hear, lock, insert, click, tampons, designed, smooth, tip, comfortable, quick, easy, insertion, tampon, expands, fully, covered, help, stop, leaks, super, plus, absorbency, unscented, tampons, natural, rubber, latex, fragrance, free, absorb, 12, 15, grams, fluid, available, regular, super, absorbencies, need, additional, coverage, use, u, kotex, barely, liners, backup, kotex, click, super, plus, tampons, capture, absorb, fluid, powerful, period, protection, direction, designed, comfort, click, tampons, smooth, tip, quick, easy, comfortable, insertion, unscented, tampon, expands, moves, coverage, helping, prevent, leaks, small, compact, discreetly, carry, purse, pocket, transform, sized, tampon, easy, step, super, plus, absorbency, individually, wrapped, u, kotex, feminine, products, fsa, eligible, packaging, vary, image, shown"
6.0,32.0,4.0,6,"home, bedding, basic, bedding, pillow, cases",unique bargains,unique bargains set of 2 silky satin pillow cases covers slate gray toddler,611,https://i5.walmartimages.com/asr/e4fffd15-6798-4336-a684-2348f1987642.03baa0f1598a8c95316bb62357c07ddf.jpeg,,"home, bedding, basic, bedding, pillow, cases, unique, bargains,"
98.0,4.0,4.7,84,"health, vitamins, supplements, supplements",swanson premium,swanson pumpkin seed oil 1000 mg 200 sgels,630,https://i5.walmartimages.com/asr/2bce2e93-ffe1-4b8a-b678-af0169230bee.7b19253fac63ade5a8a2cfb8849172c1.png,promote prostate health swanson pumpkin seed oil unique formula features nutritional profile ideally suited mature man features balanced blend essential fatty acids unique nutritive benefits prostate health nutrient loaded prostate care essential fatty acids mg softgel 100 money guarantee products reflect commitment giving best quality service best price guarantee product purchase purest freshest nutrients meets highest quality standards nt completely satisfied purchased 30 days simply return unused portion refund gmp guidelines set forth fda products formulated 24 months date manufacture liquids probiotics formulated 12 months,"health, vitamins, supplements, supplements, swanson, premium, promote, prostate, health, swanson, pumpkin, seed, oil, unique, formula, features, nutritional, profile, ideally, suited, mature, man, features, balanced, blend, essential, fatty, acids, unique, nutritive, benefits, prostate, health, nutrient, loaded, prostate, care, essential, fatty, acids, mg, softgel, 100, money, guarantee, products, reflect, commitment, giving, best, quality, service, best, price, guarantee, product, purchase, purest, freshest, nutrients, meets, highest, quality, standards, nt, completely, satisfied, purchased, 30, days, simply, return, unused, portion, refund, gmp, guidelines, set, forth, fda, products, formulated, 24, months, date, manufacture, liquids, probiotics, formulated, 12, months"
99.0,6.0,3.2,5,"arts, crafts, sewing, crafting, fabric, apparel, crafting, fabric, dyes",craft county,craft county 8oz rit liquid allpurpose dye  paint fabrics  more  huge color selection for tiedye dipdye marble ombré  shibori,633,https://i5.walmartimages.com/asr/a5bf0b22-e79d-4a10-be2a-4d7abae1ac19.8f6859968416e7793308cc09d8d68c4f.jpeg,brighten decorate compliment world easy use rit liquid dyes craft county bring new life dull room enhance coloring faded materials create entirely unique apply vibrantly colored dyes possibilities ending choose giant selection perfect color bottle contains 8 ounces non toxic liquid fabric dye capable dyeing 2 pounds dry weight 6 yards medium weight fabric process simple instructions tips included requires 3 gallon bucket warm water versatile paint tie dye dip dye marble ombrã shibori 100 true color apply white white surfaces combine colored fabrics create new blends patterns enhance old faded colors favorite garment blanket achieve 100 true color white white surfaces easily dye 2lbs dry weight 6 yards medium weight fabric dyeing takes 10 minutes hour depending material create unique patterns blends enhance faded colors rejuvenate old looks works natural fabrics certain synthetics wood wicker paper cork instructions tips included bottle,"arts, crafts, sewing, crafting, fabric, apparel, crafting, fabric, dyes, craft, county, brighten, decorate, compliment, world, easy, use, rit, liquid, dyes, craft, county, bring, new, life, dull, room, enhance, coloring, faded, materials, create, entirely, unique, apply, vibrantly, colored, dyes, possibilities, ending, choose, giant, selection, perfect, color, bottle, contains, 8, ounces, non, toxic, liquid, fabric, dye, capable, dyeing, 2, pounds, dry, weight, 6, yards, medium, weight, fabric, process, simple, instructions, tips, included, requires, 3, gallon, bucket, warm, water, versatile, paint, tie, dye, dip, dye, marble, ombrã, shibori, 100, true, color, apply, white, white, surfaces, combine, colored, fabrics, create, new, blends, patterns, enhance, old, faded, colors, favorite, garment, blanket, achieve, 100, true, color, white, white, surfaces, easily, dye, 2lbs, dry, weight, 6, yards, medium, weight, fabric, dyeing, takes, 10, minutes, hour, depending, material, create, unique, patterns, blends, enhance, faded, colors, rejuvenate, old, looks, works, natural, fabrics, certain, synthetics, wood, wicker, paper, cork, instructions, tips, included, bottle"
